[2025-11-25 12:40:42] [class-ss-archive-creation-job.php:119] Starting a job; no job is presently running
[2025-11-25 12:40:42] [class-ss-archive-creation-job.php:120] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-11-25 12:40:42] [class-ss-archive-creation-job.php:138] Pushing first task to queue: setup
[2025-11-25 12:40:44] [class-ss-archive-creation-job.php:194] Current task: setup
[2025-11-25 12:40:44] [class-ss-archive-creation-job.php:208] Performing task: setup
[2025-11-25 12:40:44] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-11-25 12:40:45] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442\
[2025-11-25 12:40:45] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3f0a9e4b-ZCtegQ.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/js/app-packages.js
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:20] [class-ss-page.php:128] Checking Content Identical:0c50b8b11ba43d013f3aae542acf071e1f6fa5f0===. Value: FALSE
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app-packages.min.js
[2025-11-25 12:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 1305
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3f0cd5e4-Oovnks.tmp
[2025-11-25 12:41:20] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app-packages.min.js?simply_static_page=11140
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app-packages.min.js?simply_static_page=11140
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:103] Filesize: 122957 bytes
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-packages.min.js
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3f0cd5e4-Oovnks.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/js/app-packages.min.js
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:20] [class-ss-page.php:128] Checking Content Identical:db1e5a80a4855c19102086f531ab9c739c792348===. Value: FALSE
[2025-11-25 12:41:20] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 450 of 1305 pages/files
[2025-11-25 12:41:20] [class-ss-archive-creation-job.php:241] We're not done with the fetch_urls task yet
[2025-11-25 12:41:20] [class-ss-archive-creation-job.php:194] Current task: fetch_urls
[2025-11-25 12:41:20] [class-ss-archive-creation-job.php:208] Performing task: fetch_urls
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:69] Total pages: 1305; Pages remaining: 805
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2025-11-25 12:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 1305
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3f0e03b2-HRJ08d.tmp
[2025-11-25 12:41:20] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt?simply_static_page=11141
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt?simply_static_page=11141
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3f0e03b2-HRJ08d.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:20] [class-ss-page.php:128] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app.js
[2025-11-25 12:41:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 1305
[2025-11-25 12:41:20] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3f0e3bd4-mucFxu.tmp
[2025-11-25 12:41:20] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app.js?simply_static_page=11142
[2025-11-25 12:41:20] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app.js?simply_static_page=11142
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:103] Filesize: 822376 bytes
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.js
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3f0e3bd4-mucFxu.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/js/app.js
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:21] [class-ss-page.php:128] Checking Content Identical:7e9d2a2184d8cc7397d60088fcad51c706382b11===. Value: FALSE
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app.min.js
[2025-11-25 12:41:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 1305
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3f123367-olnfIq.tmp
[2025-11-25 12:41:21] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app.min.js?simply_static_page=11143
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app.min.js?simply_static_page=11143
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:103] Filesize: 291943 bytes
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.min.js
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3f123367-olnfIq.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/js/app.min.js
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:21] [class-ss-page.php:128] Checking Content Identical:c1e370d07c437d3e307a468e8926283b6849f6b7===. Value: FALSE
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2025-11-25 12:41:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 1305
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3f13c857-I954ph.tmp
[2025-11-25 12:41:21] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt?simply_static_page=11144
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt?simply_static_page=11144
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3f13c857-I954ph.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:21] [class-ss-page.php:128] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2025-11-25 12:41:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 1305
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3f14004e-F9a73k.tmp
[2025-11-25 12:41:21] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js?simply_static_page=11145
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js?simply_static_page=11145
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:103] Filesize: 89185 bytes
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3f14004e-F9a73k.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:21] [class-ss-page.php:128] Checking Content Identical:8a2700edf1dd73d45f4322567ecd67076941aa98===. Value: FALSE
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2025-11-25 12:41:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 1305
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3f14e1ff-fuOlCm.tmp
[2025-11-25 12:41:21] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js?simply_static_page=11146
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js?simply_static_page=11146
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:103] Filesize: 36070 bytes
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3f14e1ff-fuOlCm.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:21] [class-ss-page.php:128] Checking Content Identical:fa0177256a6c4fd941409f8995821122fd008e61===. Value: FALSE
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/beta-tester.js
[2025-11-25 12:41:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 1305
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3f15d620-ppVNzE.tmp
[2025-11-25 12:41:21] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/beta-tester.js?simply_static_page=11147
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/beta-tester.js?simply_static_page=11147
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:103] Filesize: 21458 bytes
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/beta-tester.js
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3f15d620-ppVNzE.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/js/beta-tester.js
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:21] [class-ss-page.php:128] Checking Content Identical:c0e33b418d7f402d428804ea6362471b99bafc3a===. Value: FALSE
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/beta-tester.min.js
[2025-11-25 12:41:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 1305
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3f168914-65EFyO.tmp
[2025-11-25 12:41:21] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/beta-tester.min.js?simply_static_page=11148
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/beta-tester.min.js?simply_static_page=11148
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:103] Filesize: 8870 bytes
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/beta-tester.min.js
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3f168914-65EFyO.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/js/beta-tester.min.js
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:21] [class-ss-page.php:128] Checking Content Identical:3c81bfea290974f4473cf15be6f4765284ded924===. Value: FALSE
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/c4dcba54ff9219690f00.bundle.min.js
[2025-11-25 12:41:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 1305
[2025-11-25 12:41:21] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3f178aa0-kPsVFJ.tmp
[2025-11-25 12:41:21] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/c4dcba54ff9219690f00.bundle.min.js?simply_static_page=11149
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/c4dcba54ff9219690f00.bundle.min.js?simply_static_page=11149
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:103] Filesize: 59769 bytes
[2025-11-25 12:41:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
